date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:29:23	85899/85899	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:29:20%20GMT	https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2050-06-01	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/make-appointments/indexb7e3.html	(from https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2050-05-01)
15:29:24	85897/85897	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:29:22%20GMT	https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2048-06	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/make-appointments/index2533.html	(from https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2049-06-01)
15:29:25	85906/85906	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:29:22%20GMT	https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2049-07-01	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/make-appointments/index19b9.html	(from https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2049-06-01)
15:29:27	85906/85906	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:29:24%20GMT	https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2047-07	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/make-appointments/index395a.html	(from https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2048-07-01)
15:29:27	87740/87740	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:29:24%20GMT	https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2048-08-01	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/make-appointments/index929a.html	(from https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2048-07-01)
15:29:29	85976/85976	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:29:26%20GMT	https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2046-08	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/make-appointments/indexb2f5.html	(from https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2047-08-01)
15:29:29	87832/87832	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:29:27%20GMT	https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2047-09-01	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/make-appointments/index2410-2.html	(from https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2047-08-01)
15:29:31	86071/86071	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:29:29%20GMT	https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2045-09	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/make-appointments/indexf8ed.html	(from https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2046-09-01)
15:29:32	86010/86010	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:29:29%20GMT	https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2046-10-01	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/make-appointments/index03c1.html	(from https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2046-09-01)
15:29:34	87791/87791	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:29:31%20GMT	https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2044-10	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/make-appointments/index725d.html	(from https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2045-10-01)
15:29:35	86043/86043	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:29:31%20GMT	https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2045-11-01	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/make-appointments/indexcb43.html	(from https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2045-10-01)
15:29:36	87813/87813	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:29:33%20GMT	https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2043-11	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/make-appointments/index6efb.html	(from https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2044-11-01)
15:29:36	86356/86356	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:29:34%20GMT	https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=1999-11	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/make-appointments/index3387.html	(from https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2000-11)
15:29:38	86356/86356	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:29:36%20GMT	https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=1999-11-01	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/make-appointments/index26f4.html	(from https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=1999-12)
15:29:39	86356/86356	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:29:36%20GMT	https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=1998-12	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/make-appointments/indexa6ac.html	(from https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=1999-12)
15:29:40	86047/86047	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:29:37%20GMT	https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2044-12	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/make-appointments/index1f9f.html	(from https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2045-12-01)
15:29:40	87812/87812	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:29:38%20GMT	https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2046-12-01	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/make-appointments/index88e8.html	(from https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2045-12-01)
15:29:42	86356/86356	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:29:39%20GMT	https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=1998-12-01	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/make-appointments/index858a.html	(from https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=1999-01)
15:29:43	86331/86331	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:29:40%20GMT	https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=1998-01	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/make-appointments/index10eb.html	(from https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=1999-01)
15:29:43	86010/86010	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:29:42%20GMT	https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2046-01	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/make-appointments/index02a8.html	(from https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2047-01-01)
15:29:44	86014/86014	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:29:42%20GMT	https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2048-01-01	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/make-appointments/index4029.html	(from https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2047-01-01)
15:29:46	86331/86331	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:29:44%20GMT	https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=1998-01-01	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/make-appointments/indexebc2.html	(from https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=1998-02)
15:29:46	86353/86353	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:29:44%20GMT	https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=1997-02	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/make-appointments/indexf476.html	(from https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=1998-02)
15:29:47	86034/86034	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:29:45%20GMT	https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2047-02	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/make-appointments/index0610.html	(from https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2048-02-01)
15:29:48	84273/84273	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:29:46%20GMT	https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2049-02-01	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/make-appointments/index15d1.html	(from https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2048-02-01)
15:29:50	86269/86269	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:29:48%20GMT	https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=1996-03	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/make-appointments/index24ce.html	(from https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=1997-03)
15:29:50	86353/86353	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:29:48%20GMT	https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=1997-02-01	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/make-appointments/index1230.html	(from https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=1997-03)
15:29:52	85939/85939	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:29:50%20GMT	https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2050-03-01	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/make-appointments/index9305.html	(from https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2049-03-01)
15:29:52	87709/87709	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:29:50%20GMT	https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2048-03	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/make-appointments/index7aa0.html	(from https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2049-03-01)
15:29:54	86258/86258	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:29:52%20GMT	https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=1995-04	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/make-appointments/indexb78d.html	(from https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=1996-04)
15:29:54	86269/86269	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:29:52%20GMT	https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=1996-03-01	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/make-appointments/indexd21d.html	(from https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=1996-04)
15:29:56	86187/86187	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:29:54%20GMT	https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=1996-05-01	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/make-appointments/indexb486.html	(from https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=1996-04)
15:29:57	85935/85935	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:29:54%20GMT	https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2049-04	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/make-appointments/indexe855.html	(from https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2050-04-01)
15:29:58	85943/85943	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:29:56%20GMT	https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2051-04-01	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/make-appointments/index6dbb.html	(from https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2050-04-01)
15:29:59	86258/86258	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:29:56%20GMT	https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=1995-04-01	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/make-appointments/indexf8ae.html	(from https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=1995-05)
15:30:00	88000/88000	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:29:58%20GMT	https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=1994-05	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/make-appointments/index5519.html	(from https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=1995-05)
15:30:01	86215/86215	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:29:58%20GMT	https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=1995-06-01	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/make-appointments/index23d5.html	(from https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=1995-05)
15:30:02	86215/86215	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:30:00%20GMT	https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=1995-06	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/make-appointments/index9b58.html	(from https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=1996-06-01)
15:30:03	86221/86221	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:30:00%20GMT	https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=1996-07-01	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/make-appointments/index71a7.html	(from https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=1996-06-01)
15:30:04	86221/86221	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:30:02%20GMT	https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=1996-07	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/make-appointments/index25c3.html	(from https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=1997-07-01)
15:30:05	86285/86285	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:30:02%20GMT	https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=1997-08-01	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/make-appointments/index068a.html	(from https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=1997-07-01)
15:30:06	86285/86285	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:30:04%20GMT	https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=1997-08	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/make-appointments/indexaba1.html	(from https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=1998-08-01)
15:30:07	86383/86383	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:30:05%20GMT	https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=1998-09-01	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/make-appointments/index84db.html	(from https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=1998-08-01)
15:30:10	86337/86337	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:30:06%20GMT	https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=1999-10-01	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/make-appointments/index0783.html	(from https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=1999-09-01)
15:30:10	86383/86383	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:30:06%20GMT	https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=1998-09	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/make-appointments/indexa2e6.html	(from https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=1999-09-01)
15:30:10	86337/86337	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:30:08%20GMT	https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=1999-10	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/make-appointments/indexece2.html	(from https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2000-10-01)
15:30:12	87622/87622	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:30:10%20GMT	https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2050-05	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/make-appointments/index9e5c.html	(from https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2051-05-01)
15:30:13	85872/85872	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:30:11%20GMT	https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2052-05-01	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/make-appointments/index0f04.html	(from https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2051-05-01)
15:30:14	85900/85900	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:30:11%20GMT	https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2051-06-01	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/make-appointments/index74d6.html	(from https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2051-05-01)
15:30:15	85898/85898	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:30:12%20GMT	https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2049-06	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/make-appointments/index5fe7.html	(from https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2050-06-01)
15:30:16	85906/85906	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:30:14%20GMT	https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2050-07-01	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/make-appointments/indexa179.html	(from https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2050-06-01)
15:30:17	87737/87737	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:30:15%20GMT	https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2049-08-01	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/make-appointments/indexc88f.html	(from https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2049-07-01)
15:30:18	85906/85906	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:30:15%20GMT	https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2048-07	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/make-appointments/index0ea2.html	(from https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2049-07-01)
15:30:19	85973/85973	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:30:17%20GMT	https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2047-08	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/make-appointments/indexa45e.html	(from https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2048-08-01)
15:30:21	86068/86068	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:30:18%20GMT	https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2048-09-01	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/make-appointments/index2aff.html	(from https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2048-08-01)
15:30:22	86072/86072	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:30:19%20GMT	https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2046-09	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/make-appointments/index052b.html	(from https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2047-09-01)
15:30:22	86013/86013	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:30:19%20GMT	https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2047-10-01	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/make-appointments/indexa588.html	(from https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2047-09-01)
15:30:24	87794/87794	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:30:21%20GMT	https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2045-10	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/make-appointments/index0364.html	(from https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2046-10-01)
15:30:25	86044/86044	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:30:22%20GMT	https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2046-11-01	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/make-appointments/index1610.html	(from https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2046-10-01)
15:30:26	86042/86042	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:30:24%20GMT	https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2044-11	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/make-appointments/index1297.html	(from https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2045-11-01)
15:30:26	88191/88191	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:30:24%20GMT	https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=1998-11	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/make-appointments/indexa037.html	(from https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=1999-11)
15:30:28	88191/88191	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:30:26%20GMT	https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=1998-11-01	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/make-appointments/index2fff.html	(from https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=1998-12)
15:30:29	86353/86353	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:30:26%20GMT	https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=1997-12	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/make-appointments/index6f07.html	(from https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=1998-12)
15:30:31	86050/86050	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:30:28%20GMT	https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2045-12	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/make-appointments/index80f0.html	(from https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2046-12-01)
15:30:31	87815/87815	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:30:28%20GMT	https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2047-12-01	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/make-appointments/indexfbca.html	(from https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2046-12-01)
15:30:32	86353/86353	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:30:30%20GMT	https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=1997-12-01	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/make-appointments/indexe07d.html	(from https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=1998-01)
15:30:33	86329/86329	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:30:30%20GMT	https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=1997-01	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/make-appointments/index5e2c.html	(from https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=1998-01)
15:30:35	86012/86012	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:30:32%20GMT	https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2047-01	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/make-appointments/index63e0.html	(from https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2048-01-01)
15:30:35	86018/86018	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:30:32%20GMT	https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2049-01-01	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/make-appointments/indexfeb3.html	(from https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2048-01-01)
15:30:37	86349/86349	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:30:35%20GMT	https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=1996-02	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/make-appointments/index9c0e.html	(from https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=1997-02)
15:30:37	86329/86329	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:30:35%20GMT	https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=1997-01-01	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/make-appointments/index22f0.html	(from https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=1997-02)
15:30:39	86022/86022	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:30:37%20GMT	https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2050-02-01	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/make-appointments/index3b51.html	(from https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2049-02-01)
15:30:40	86042/86042	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:30:37%20GMT	https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2048-02	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/make-appointments/index88cb.html	(from https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2049-02-01)
15:30:41	86349/86349	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:30:39%20GMT	https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=1996-02-01	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/make-appointments/index845c.html	(from https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=1996-03)
